MACLEOD TR S & 18 AV SW,50.97953,-114.07147
ANDERSON RD SW & 14 ST SW,50.95044,-114.09663
800 EDMONTON TR NE,51.05844,-114.05433
FALSHIRE DR NE & FALTON DR NE,51.10608,-113.94214
715 5 AV SW,51.04664,-114.07377
3808 13 ST SW,51.02082,-114.09233
13 AV NW & 29 ST NW,51.06362,-114.0954
1000 37 ST SW,51.043967,-114.14116
22 AV NW & 48 ST NW,51.07232,-114.10806
32 AV NE & 36 AV NE,51.08144,-113.99825
26 AV SW & 49 ST SW,51.03003,-114.13266
4 ST NE & 60 AV NE,51.09613,-114.05401
24 AV SW & 5 ST SW,51.03153,-114.07514
3 AV SW & 4 ST SW,51.05068,-114.07842
ULSTER RD NW & UNWIN RD NW,51.07003,-114.12811
LAKEVIEW DR SW & 62 AV SW,51.00195,-114.13519
CENTRE ST N & 22 AV NE,51.10823,-114.06248
4800 14 AV SE,51.04095,-113.96431
740 BRACEWOOD DR SW,50.953282,-114.115386
HUBALTA RD SE & 46 ST SE,51.03213,-113.96135
799 WHITEHILL WY NE,51.094081,-113.969556
18A ST NW & 9 AV NW,51.06135,-114.10416
14 AV SE & 28 ST SE,51.04092,-113.9847
ERIN WOODS BV SE & 36 ST SE,51.02169,-113.97008
MARTINDALE BV NE & MARTINGLEN WY NE,51.11429,-113.95916
17 AV SE & 50 ST SE,51.03734,-113.99638
900 32 AV NE,51.0826,-114.045082
200 CROWFOOT GA NW,51.127441,-114.197926
838 68 ST NE,51.059052,-113.93507
50 AV SE & 52 ST SE,51.00867,-113.9985
1900 7 AV NE,51.03679,-114.01792
MARTHA'S MEADOW DR NE & MARTINDALE BV NE,51.12365,-113.96424
BERKSHIRE BV NW & SANDSTONE DR NW,51.13357,-114.08919
RANCHERO DR NW & RANCHERO RI NW,51.12238,-114.1897
600 MARLBOROUGH WY NE,51.056808,-113.97686
4200 52 ST NE,51.089095,-114.161909
CHEROKEE DR NW & 24 ST NW,51.08571,-114.11453
5909 SIGNAL HILL CE SW,51.01794,-114.17448
MARTINDALE BV NE & MARTINDALE DR NE,51.11429,-113.95916
9206 FAIRMOUNT DR SE,50.971332,-114.05922
EDMONTON TR NE & 12 AV NE,51.07152,-114.05621
800 MCNEILL RD NE,51.05777,-114.01628
452 GLAMORGAN CR SW,51.01207,-114.1565
WOOD VALLEY GA SW & 130 AV SW,50.93874,-114.13523
BLACKFOOT TR SE & HERITAGE DR SE,51.00594,-114.04867
15 ST NW & 20 AV NW,51.06735,-114.09718
14 AV SW & 14 ST SW,51.03977,-114.11665
On 3 AV SW between CENTRE ST S & 1 ST SW,51.045219,-114.063011
ELBOW DR SW & 34 AV SW,50.98219,-114.08315
MONTCALM CR SW & PREMIER WY SW,51.02809,-114.0912
29 ST NW & 8 AV NW,51.06247,-114.13106
MEMORIAL DR E & 4 ST NE,51.05279,-113.96998
4A ST SW & 50 AV SW,51.02826,-114.07151
3700 26 AV SE,51.03055,-113.98013
19 ST NW & 8 AV NW,51.06874,-114.10631
RIDEAU RD SW,51.0254,-114.07647
1808 BOWNESS RD NW,51.051139,-114.100876
411 1 ST SE,51.0491,-114.060228
ST GEORGES DR NE & 12 ST NE,51.05088,-114.02583
DEERFIELD DR SE & DEERSAXON GA SE,50.92194,-114.01792
1000 FONDA WY SE,51.04889,-113.97937
MACLEOD TR S & 24 AV SW,50.97953,-114.07147
200 COUNTRY HILLS BV NE,51.15854,-114.05393
1 ST NE & 38 AV NE,51.07246,-114.05996
CENTRE ST N & 43 AV NE,51.10823,-114.06248
555 STRATHCONA BV SW,51.04844,-114.16773
NORTHMOUNT DR NW & 14 ST NW,51.08616,-114.10281
1A ST SW & 58 AV SW,51.02625,-114.06703
39 BERKLEY RI NW,51.12769,-114.07951
20 AV NW & 5 ST NW,51.07055,-114.11008
12 EAGLE CREST PL SW,50.98498,-114.10207
LAKE ARROW RD SE & LAKE BONAVISTA DR SE,50.93324,-114.04362
447 27 AV NE,51.076982,-114.054128
48 AV NW & 85 ST NW,51.09602,-114.12727
500 COUNTRY HILLS BV NW,51.14257,-114.08885
MACLEOD TR SW & 58 AV SW,51.00871,-114.06771
3016 5 AV NE,51.056788,-113.990905
5700 FALCONRIDGE BV NE,51.10291,-113.95622
6 ST SE & 9 AV SE,50.98879,-114.04836
CENTRE ST N & 64 AV NE,51.10823,-114.06248
19 ST SE & 62 AV SE,51.03544,-114.01991
BRISEBOIS DR NW & CRAWFORD RD NW,51.09133,-114.13078
4315 17 AV SE,51.037861,-113.972611
GLADSTONE RD NW & 10 ST NW,51.05428,-114.09172
26 AV NE & 52 ST NE,51.07788,-113.97811
2085 52 ST SE,51.036322,-113.958462
BARLOW TR SE & 54 AV SE,50.99988,-113.98561
2700 32 AV NE,51.08156,-113.99825
4004 4 ST NW,51.01886,-114.07142
CENTRE ST N & 20 AV NE,51.10823,-114.06248
5735 PINEPOINT DR NE,51.070087,-113.95128
3828 MACLEOD TR S,51.01956,-114.06191
CROWFOOT WY NW & NOSE HILL DR NW,51.12433,-114.20254
2800 15 ST SW,51.02952,-114.09709
MACEWAN DR NW & MACEWAN PARK CL NW,51.13552,-114.11449
CROWFOOT CR NW & CROWFOOT RD NW,51.12488,-114.20016
3200 17 AV SE,51.0378,-114.13266
ABBEYDALE DR NE & 68 ST NE,51.05627,-113.92852
PARKDALE BV NW & 29 ST NW,51.05532,-114.12949
UNIVERSITY GA NW & UNIVERSITY WY NW,51.06883,-114.12357
COLERIDGE RD NW & NORTHMOUNT DR NW,51.08761,-114.08702
MILLRISE HL SW & 146 AV SW,50.91994,-114.08927
1000 4 ST SW,51.04354,-114.07149
HUNTERHORN DR NE & HUNTERHORN GD NE,51.11354,-114.05331
2 AV SW & 4 ST SW,51.05168,-114.07834
2621 47 ST SE,51.031047,-113.96575
CHAPARRAL BV SE & MARQUIS OF LORNE TR SE,50.88676,-114.0374
BONAVENTURE DR SE & WILLOW PARK DR SE,50.94874,-114.06026
SUNRIDGE BV NE & 32 ST NE,51.07609,-113.99146
502 HERITAGE DR SW,50.97963,-114.07608
16 AV NE & 5 ST NE,51.06689,-114.01353
3300 BALSAM DR SW,51.04328,-114.13637
ERIN MOUNT CR SE & ERIN WOODS DR SE,51.02012,-113.97323
181 HUNTERHORN DR NE,51.116713,-114.051365
20 SILVER SPRINGS DR NW,51.106019,-114.187661
MEMORIAL DR E & 68 ST SE,51.05279,-113.96998
36 ST NW & 8 AV NW,51.08348,-114.13898
700 5 AV SW,51.04677,-114.07376
BARLOW TR NE & MEMORIAL DR E,51.11098,-113.99475
ROSEVALE DR NW & 14 ST NW,51.07776,-114.09042
17 AV SW & 25 ST SW,51.03783,-114.12666
TEMPLE DR NE & 43 AV NE,51.09239,-113.9489
ELBOW DR SW & MAYFAIR RD SW,50.98219,-114.08315
32 AV NW & 50 ST NW,51.08155,-114.13423
555 WOODRIDGE TC SW,51.045219,-114.063011
9 TUSSLEWOOD DR NW,51.13826,-114.25404
6316 BOWNESS RD NW,51.084963,-114.178473
16 ST NW & 20 AV NW,51.06159,-114.09877
1403 43 ST SE,51.041677,-113.97137
TEMPLEMONT PL NE & TEMPLEMONT RD NE,51.09263,-113.9529
32 ST NE & 48 ST NE,51.08144,-113.9886
SCENIC ACRES BV NW & SCENIC ACRES DR NW,51.11742,-114.2184
2 AV NW & 7 ST NW,51.05444,-114.09941
10 ST NE & 2 AV NE,51.05912,-114.03695
17 AV SE & 26 ST SE,51.03734,-113.99638
26 ST NE & 39 AV NE,51.08144,-113.99825
LAKESIDE CR SW & 66 AV SW,50.99454,-114.13435
CHELSEA ST NW & 14 ST NW,51.08038,-114.09042
918 8 AV SW,51.046079,-114.081704
29A ST SE & 30 AV SE,50.9972,-113.9888
On 14 ST SW between 10 AV SW & 11 AV SW,51.045219,-114.063011
16 AV NW & 4 ST NW,51.06712,-114.12018
PALLISER DR SW & SOUTHLAND DR SW,50.96939,-114.11634
JOHN LAURIE BV NW & 14 ST NW,51.11159,-114.14636
100 4 AV SW,51.05277,-114.0517
156 MAIDSTONE WY NE,51.05703,-113.95664
1 ST NE & 20 AV NE,51.07246,-114.05996
17 AV SW & 8 ST SW,51.03783,-114.12666
44 ST SE & 7 AV SE,51.00378,-113.97013
7 AV SW & 8 ST SW,51.04715,-114.08609
RIVERBEND DR SE & RIVERVALLEY DR SE,50.97557,-114.02391
321 10 AV SW,51.04345,-114.068424
MADIGAN DR NE & MANORA DR NE,51.06326,-113.94566
SOUTHLAND DR SW,50.96149,-114.09885
4500 ELBOW DR SW,51.013515,-114.079446
BOW TR SW & CROWCHILD TR SW,51.0463,-114.1445
2 ST SW & 8 AV SW,51.03431,-114.06879
167 TEMPLEGREEN RD NE,51.08782,-113.94395
CANYON MEADOWS DR SE & DEER RIVER GA SE,50.93028,-114.03865
4335 20 AV NW,51.06973,-114.15301
MORLEY TR NW & 19 ST NW,51.08214,-114.12135
WHITEHORN DR NE & 52 ST NE,51.08494,-113.97277
FAIRMOUNT DR SE & 94 AV SE,50.97228,-114.05919
20 AV NW & 4 ST NW,51.07055,-114.11008
32 AV NE & 48 ST NE,51.08144,-113.99825
PARKDALE BV NW & 27 ST NW,51.05532,-114.12949
839 19 ST NE,51.059063,-114.013286
3911 MACLEOD TR S,51.01949,-114.062164
75 TARINGTON RD NE,51.112726,-113.93136
COTTONWOOD CR SE & 33 ST SE,51.03244,-113.98592
18 ST NW & 20 AV NW,51.06135,-114.10416
17 AV SW & 4 ST SW,51.03783,-114.12666
298 TUSCANY DR NW,51.12909,-114.25018
40 RIVERGLEN DR SE,50.975928,-114.013065
5600 11 ST NE,51.10222,-114.03647
CROWCHILD TR NW & 24 AV NW,51.09214,-114.1399
BONAVENTURE DR SE & HERITAGE DR SE,50.94874,-114.06026
SUFFOLK ST SW & 17 AV SW,51.03875,-114.11521
CENTRE ST N & THISTLE PL NE,51.10823,-114.06248
24 ST SE & 85 AV SE,50.98867,-114.00165
100 MCKINLEY WY SE,50.903525,-113.988992
SOMERCREST MR SW & SOMERSET DR SW,50.90172,-114.08396
ELMONT DR SW & 69 ST SW,51.02699,-114.19198
417 RIVERFRONT AV SE,51.04982,-114.05397
10 ST NE & 8 AV NE,51.05912,-114.03695
1818 CENTRE ST N,51.06802,-114.062571
908 RANCHLANDS BV NW,51.116098,-114.18223
MACLEOD TR S & 38A AV SW,50.97953,-114.07147
LYNNVIEW RD SE & 62 AV SE,50.99886,-114.02081
19 AV SE & 33 ST SE,51.03609,-113.98946
1624 14 AV NW,51.040456,-114.09758
11 AV NE & 5 ST NE,51.06238,-114.05324
14 ST SW & 24 AV SW,51.00874,-114.09631
634 2 AV NE,51.054576,-114.049745
NORTHLAND DR NW & 52 AV NW,51.09742,-114.14145
CROWCHILD TR NW & NOSE HILL DR NW,51.09214,-114.1399
17 AV NE & 6 ST NE,51.06818,-114.0458
315 17 AV SW,51.03781,-114.068711
DEERFOOT TR SE & MEMORIAL DR E,51.02231,-114.00158
6 AV SW & 9 ST SW,51.0478,-114.07616
343 WHITLOCK WY NE,51.086758,-113.973287
AUBURN BAY HT SE,50.88969,-113.96646
13131 LAKE FRASER DR SE,50.933092,-114.065438
251 EDGEDALE DR NW,51.12567,-114.15519
4 AV NE & 52 ST NE,51.05544,-114.00115
SHAGANAPPI TR NW & 32 AV NW,51.10691,-114.1408
MEMORIAL DR W & 3 ST NW,51.04799,-114.03169
WOODGLEN RI SW & 24 ST SW,50.94385,-114.12315
6 AV SW & 8 ST SW,51.0478,-114.07616
124 FALCONRIDGE CL NE,51.101407,-113.937345
ROYAL AV SW & 7 ST SW,51.03518,-114.07931
EDMONTON TR NE & 21 AV NE,51.07152,-114.05621
600 10 AV SW,51.0436,-114.07399
718 17 AV SW,51.037811,-114.078088
BONAVENTURE DR SE & 99 AV SE,50.94874,-114.06026
16 ST SE & 76 AV SE,51.0217,-114.02212
PALERMO WY SW & 19 ST SW,50.96988,-114.10631
CENTRE ST N & 31 AV NE,51.10823,-114.06248
MACLEOD TR S & 61 AV SW,50.97953,-114.07147
MACLEOD TR S & 57 AV SW,50.97953,-114.07147
16 ST SW & 21 AV SW,51.02676,-114.09956
MACLEOD TR S & 162 AV SW,50.97953,-114.07147
PENWORTH DR SE & 5 AV SE,51.0507,-113.95121
CENTRE ST N & 68 AV NE,51.10823,-114.06248
265 FALSHIRE DR NE,51.106693,-113.940516
16 AV SE & 34 ST SE,51.03937,-113.97719
CENTRE ST N & 68 AV NW,51.10823,-114.06248
EXSHAW RD NW & 24 ST NW,51.0761,-114.11129
65 SHANNON RD SW,50.911251,-114.092728
6200 BOWNESS RD NW,51.084,-114.17636
SADDLETOWNE CI NE & TARAVISTA DR NE,51.12366,-113.94765
10121 BARLOW TR NE,51.143683,-114.0019
11 ST SE & 8 AV SE,50.99941,-114.03724
GLENMORE TR SE & 30 ST SE,50.97961,-113.99698
EDMONTON TR NE & 18 AV NE,51.07152,-114.05621
MIDLAKE BV SE & MIDPARK RI SE,50.91496,-114.06104
SIFTON BV SW & 38 AV SW,51.01888,-114.08664
CASTLEBROOK DR NE & CASTLEGROVE WY NE,51.10385,-113.96115
815 17 AV SW,51.03781,-114.079695
4800 52 ST SE,51.09194,-113.95851
120 10 ST NW,51.051867,-114.087212
1200 2 ST SW,51.04155,-114.06824
15 ST NW & 26 AV NW,51.06735,-114.09718
NOSE HILL DR NW & SILVER SPRINGS BV NW,51.1178,-114.20499
WHITEFIELD DR NE & 36 ST NE,51.08823,-113.97584
14A ST SW & 38 AV SW,51.00874,-114.09631
BRISEBOIS DR NW & NORTHLAND DR NW,51.09133,-114.13078
22 ST NW & 7 AV NW,51.06327,-114.11365
MCCALL WY NE & 78 AV NE,51.10229,-114.0017
47 AV SW & 5 ST SW,51.0115,-114.10049
ABALONE CR NE & ABBEYDALE DR NE,51.05341,-113.92996
32 AV NE & 64 ST NE,51.08144,-113.99825
48 BEDWOOD CR NE,51.12604,-114.05711
10 ST NW & 31 AV NW,51.0732,-114.08455
4500 VARSITY DR NW,51.092695,-114.151074
KENSINGTON RD NW & 14 ST NW,51.05249,-114.10557
BRAESIDE DR SW & SOUTHLAND DR SW,50.95409,-114.10705
CASTLERIDGE DR NE & FALCONRIDGE BV NE,51.10813,-113.9559
BARLOW TR NE & 37 AV NE,51.11098,-113.99475
BOWNESS RD NW & 33 AV NW,51.06909,-114.15579
6 ST SW & 7 AV SW,50.99144,-114.07889
FALSHIRE DR NE & FALSHIRE WY NE,51.10608,-113.94214
26 AV NE & 38 ST NE,51.07788,-113.97811
ELBOW DR SW & 70 AV SW,50.98219,-114.08315
34 AV SW & 7A ST SW,51.02317,-114.10487
APPLECREST CR SE & APPLEWOOD DR SE,51.04819,-113.93129
ELBOW DR SW & 26 AV SW,50.98219,-114.08315
CHARLESWOOD DR NW & CHICOUTIMI DR NW,51.08687,-114.12019
5140 HUBALTA RD SE,51.03289,-113.960162
HUNTERVIEW DR NW & 64 AV NW,51.11622,-114.08085
2 ST SW,51.03431,-114.06879
RICHMOND RD SW & 29 ST SW,51.02113,-114.14538
75 SUNPARK DR SE,50.902116,-114.05527
PINECLIFF RD NE & PINECLIFF WY NE,51.07972,-113.9397
68 AV SW & 7 ST SW,50.99232,-114.07167
31 AV NW & 4 ST NW,51.08017,-114.09828
FAIRMOUNT DR SE & FAIRVIEW DR SE,50.97228,-114.05919
BROADVIEW RD NW & 21 ST NW,51.05017,-114.10802
32 AV NE & 56 ST NE,51.08144,-113.99825
5607 4 ST NW,51.101251,-114.071456
18 ST SE & 69 AV SE,50.979,-114.01574
227 MT ASSINIBOINE CI SE,50.90404,-113.99189
1445 23 ST SW,51.040629,-114.11665
50 CROWFOOT WY NW,51.126018,-114.19915
MCKENZIE TOWNE BV SE & 52 ST SE,50.91147,-113.96919
68 ST NE & 8 AV NE,51.08689,-113.93524
MCKNIGHT BV NE & 68 ST NE,51.09289,-114.01159
28 AV SE & 34 ST SE,51.02869,-113.99323
4726 8 AV SE,51.045152,-113.966731
6200 CENTRE ST N,51.10719,-114.06249
387 WHITLOCK WY NE,51.086736,-113.972487
BARLOW TR SE & 17 AV SE,50.99988,-113.98561
DOUGLAS PARK BV SE & DOUGLASDALE BV SE,51.045219,-114.063011
CHISHOLM CR NW & NORTHMOUNT DR NW,51.08807,-114.11163
ACADIA DR SE & MAPLECROFT RD SE,50.94812,-114.0421
RADCLIFFE DR SE & RADLEY WY SE,51.04806,-113.98674
6120 11 ST SE,50.997762,-114.037524
10 AV SE & 28 ST SE,51.04378,-113.99807
1320B 36 ST SE,51.041831,-113.981618
KENSINGTON RD NW & 19 ST NW,51.05249,-114.10557
400 20 AV NW,51.0706,-114.06746
23 ST NE & 35 AV NE,51.07646,-114.00489
SHAWINIGAN DR SW & SHAWNESSY BV SW,50.90591,-114.08667
ELBOW DR SW & GARDEN CR SW,50.98219,-114.08315
19 AV SE & 45 ST SE,51.03609,-113.98946
6336 BOWNESS RD NW,51.085131,-114.178841
RADCLIFFE DR SE & 36 ST SE,51.04806,-113.98674
14 ST SW & 36 AV SW,51.00874,-114.09631
3819 MACLEOD TR S,51.01956,-114.06191
WENTWORTH DR SW & WENTWORTH PL SW,51.05697,-114.20972
1506 40 ST SE,51.040902,-113.975661
106 AV SW & 24 ST SW,50.9577,-114.11807
3100 17 AV SE,51.0378,-114.13125
MCKNIGHT BV NE & 12 ST NE,51.09289,-114.01159
10 AV SW & 8 ST SW,51.04456,-114.11144
DOVERDALE CR SE & 30 AV SE,51.02728,-113.97915
735 58 ST SE,51.045985,-113.949652
FAIRMOUNT DR SE & HERITAGE DR SE,50.97228,-114.05919
ARBOUR LAKE WY NW & NOSE HILL DR NW,51.13576,-114.20146
CRESTVIEW RD SW & SIFTON BV SW,51.01839,-114.08964
NORTHLAND DR NW & SHAGANAPPI TR NW,51.09742,-114.14145
16 AV NW & 6 ST NW,51.06712,-114.12018
1421 BERKLEY DR NW,51.1295,-114.09967
920 36 ST NE,51.061833,-113.981487
1 AV NW & 9 ST NW,51.05346,-114.1025
34 ST SW & 62 AV SW,51.0254,-114.13815
4 ST NW & 68 AV NW,51.08739,-114.07154
CAMBRIAN DR NW & COMMERCE ST NW,51.08064,-114.0888
26 AV SW & 38 ST SW,51.03003,-114.13266
107 CASTLEGLEN WY NE,51.103878,-113.956299
200 3 AV SW,51.0503,-114.06511
3800 MEMORIAL DR E,51.05245,-113.98014
JAMES MCKEVITT RD SW & SHAWNESSY BV SW,50.91085,-114.09999
31 TARINGTON CL NE,51.114389,-113.926545
2025 16 AV NW,51.06699,-114.10799
5432 CENTRE ST N,51.098485,-114.062499
ELBOW DR SW & 32 AV SW,50.98219,-114.08315
PENSDALE RD SE & 8 AV SE,51.04289,-113.95607
3500 12 AV NE,51.04247,-113.9847
600 6 ST SW,51.0478,-114.07616
7406 FAIRMOUNT DR SE,50.985945,-114.059986
GLENMORE TR SE & OGDEN RD SE,50.97961,-113.99698
110 12 AV NE,51.0633,-114.062268
RIDEAU RD SW & 4 ST SW,51.0254,-114.07647
2002 24 AV NW,51.07428,-114.106354
7144 36 AV NW,51.085634,-114.188933
FALCONRIDGE BV NE & TARADALE DR NE,51.10661,-113.9498
56 EDGEVALLEY PL NW,51.130667,-114.14167
800 6 ST SE,51.0451,-114.04833
10233 ELBOW DR SW,50.962594,-114.084741
17 AV NW & 19 ST NW,51.06784,-114.10629
DOVER RIDGE DR SE & 36 ST SE,51.01974,-113.98735
11 AV SW & 13 ST SW,51.04332,-114.09677
HILLCREST AV SW & 8 ST SW,51.03131,-114.07831
4904 BROCKINGTON RD NW,51.096024,-114.127265
33 ST NE & 5 AV NE,51.05701,-113.98587
17 AV SW & 37 ST SW,51.03783,-114.12666
COLLEGE LN SW & 17 AV SW,51.03519,-114.07831
92 ABBERCOVE WY SE,51.049612,-113.932963
1511 CENTRE ST N,51.065398,-114.062551
4 ST NW & 64 AV NW,51.08739,-114.07154
14 ST SW & 162 AV SW,51.00874,-114.09631
5 AV SE & 52 ST SE,51.04838,-113.97236
CASTLEBROOK DR NE & CASTLEFALL RD NE,51.10385,-113.96115
51 ST SE & 61 AV SE,51.0088,-113.96108
TEMPLE DR NE & 55 ST NE,51.09239,-113.9489
700 8 ST SW,51.04701,-114.08118
74 DOVERCLIFFE WY SE,51.024264,-113.979423
4 ST SW & 5 AV SW,51.02826,-114.07151
30 AV SE & 36 ST SE,51.02693,-113.99151
16 AV NW & 19 ST NW,51.06712,-114.12018
4700 ELBOW DR SW,51.012392,-114.080193
RUNDLESIDE DR NE & 32 AV NE,51.07881,-113.96766
MACLEOD TR S & 46 AV SW,50.97953,-114.07147
16 AV NE & 52 ST NE,51.06689,-114.01353
NORFOLK DR NW & NOTTINGHAM GA NW,51.10656,-114.08174
CENTRE ST N & 72 AV NE,51.10823,-114.06248
250 SHAWVILLE BV SE,50.899583,-114.066343
26 ST SE & 85 AV SE,51.01572,-113.99926
2720 GLENMORE TR SE,50.97961,-113.99582
8901 NOSEHILL DR NW,51.132077,-114.189935
EDGEDALE DR NW & EDGEPARK BV NW,51.12256,-114.15718
FALCONRIDGE CR NE & FALCONRIDGE DR NE,51.09651,-113.95117
16 ST SW & 28 AV SW,51.02676,-114.09956
HIDDEN VALLEY DR NW & HIDDEN VALLEY LI NW,51.14675,-114.11527
6060 MEMORIAL DR E,51.052512,-113.946392
BARLOW TR NE & 32 AV NE,51.11098,-113.99475
28 ST SE & 30 AV SE,51.03507,-113.99258
13 AV SW & 2 ST SW,51.04145,-114.09937
64 AV NE & 9 ST NE,51.11113,-113.97429
39 ST SE & 8 AV SE,51.03628,-113.97722
CASTLERIDGE DR NE & CASTLERIDGE WY NE,51.10813,-113.9559
2009 33 ST SW,51.036167,-114.13549
509 20 AV NW,51.070372,-114.071691
WHITERIDGE RD NE & 6 ST NE,51.09058,-113.9657
8 AV SW & 8 ST SW,51.04503,-114.13138
10 ST SW & 6 AV SW,51.02689,-114.08797
On 16 AV NW between 18 ST NW & 19 ST NW,51.045219,-114.063011
CROWCHILD TR NW & 24 ST NW,51.09214,-114.1399
1148 ABBEYDALE DR NE,51.055071,-113.93048
MILLRISE BV SW & SHAWNESSY BV SW,50.91584,-114.08411
3058 30A ST SE,51.02803,-114.131231
11 ST SE & 21 AV SE,50.99941,-114.03724
8330 MACLEOD TR S,50.98018,-114.07145
EDGEBROOK GR NW & EDGEBROOK RD NW,51.045219,-114.063011
MCKENZIE DR SE & MCKENZIE LAKE WY SE,50.90206,-113.98424
12 AV SW & 18 ST SW,51.04264,-114.10653
CASTLEBROOK DR NE & FALCONRIDGE BV NE,51.10385,-113.96115
MCKENZIE LAKE BV SE & MCKENZIE LAKE WY SE,50.91163,-113.98514
4000 1A ST SW,51.018669,-114.067033
338 10 ST NW,51.05423,-114.087375
800 CENTRE ST S,51.04551,-114.063
4 AV SW & 7 ST SW,51.04992,-114.08351
SUNMILLS DR SE & SUNSET CR SE,50.89784,-114.03952
COUNTRY HILLS LD NW & COUNTRY HILLS RD NW,51.14598,-114.08381
6500 MACLEOD TR S,50.995725,-114.071426
1 ST NE & 17 AV NE,51.07246,-114.05996
9200 OLD BANFF COACH RD SW,51.067,-114.22321
3469 31A AV SE,51.025499,-113.98345
14 AV NW & 4 ST NW,51.06431,-114.09401
PEIGAN TR SE & 52 ST SE,51.01532,-113.98601
1800 17 AV SE,51.03783,-114.02123
3625 SHAGANAPPI TR NW,51.0856,-114.15301
CATALINA BV NE & LAGUNA CL NE,51.08158,-113.93189
4 ST SW & 9 AV SW,51.02826,-114.07151
250 6 AV SW,51.047525,-114.06657
1555 32 AV NE,51.08143,-114.024404
2 ST SW & 20 AV SW,51.03431,-114.06879
9940 SOUTHLAND DR SW,50.96122,-114.1243
GLENMORE TR SW & 37 ST SW,51.00332,-114.13192
MACLEOD TR S & 14 AV SW,50.97953,-114.07147
15 AV SW & 16 ST SW,51.03874,-114.11664
BOWNESS RD NW & 19 ST NW,51.06909,-114.15579
4915 35 AV SW,51.022308,-114.15652
FALCONRIDGE DR NE & FALWOOD WY NE,51.09992,-113.94432
WOODFIELD CL SW & 126 AV SW,51.045219,-114.063011
222 16 AV NW,51.06697,-114.06569
14 ST SW & 15 AV SW,51.00874,-114.09631
HERITAGE DR SE & 11 ST SE,50.98268,-114.04846
RANCHVIEW DR NW & RANCHVIEW RD NW,51.12006,-114.1785
26 AV NE & 36 ST NE,51.07788,-113.97811
SAIT ST NW & 10 ST NW,51.06563,-114.08854
222 16 AV NE,51.06694,-114.059047
CEDAR CR SW & SPRUCE DR SW,51.04828,-114.13436
33 AV NW & 78 ST NW,51.08234,-114.18761
MACLEOD TR S & 86 AV SW,50.97953,-114.07147
SHAWNESSY BV SW & SHAWNESSY DR SW,50.91291,-114.07462
17 AV SE & 49 ST SE,51.03734,-113.99638
On 38 AV SW between 12 ST SW & 13 ST SW,51.045219,-114.063011
CAMPUS DR NW & CAMPUS PL NW,51.07954,-114.1245
10 ST NW & 17 AV NW,51.0732,-114.08455
VENTURA WY NE & 19 ST NE,51.07043,-114.01222
WOOD VALLEY DR SW & WOODBINE BV SW,50.93943,-114.13681
BARLOW TR SE & GLENMORE TR SE,50.99988,-113.98561
11900 COUNTRY VILLAGE LI NE,51.15678,-114.06789
13 AV SW & 14 ST SW,51.04145,-114.09937
17 ST SW & 33 AV SW,51.01424,-114.10338
BONAVENTURE DR SE & SOUTHLAND DR SE,50.94874,-114.06026
WHITEHORN DR NE & 42 ST NE,51.08494,-113.97277
SOUTHLAND DR SW & 14 ST SW,50.96149,-114.09885
33 ST NW & 40 AV NW,51.08143,-114.13424
MACLEOD TR S & 28 AV SW,50.97953,-114.07147
UNKNOWN,51.045219,-114.063011
30 ST SE & 33 ST SE,51.00495,-113.98953
3 AV SE & 3 ST SE,51.05018,-113.97235
LAKE ONTARIO DR SE & LAKE SYLVAN DR SE,50.93706,-114.03348
683 BROOKPARK DR SW,50.95575,-114.10873
11 ST SW & 6 AV SW,51.02011,-114.08943
701 11 AV SW,51.04274,-114.07649
1 ST SW & 6 AV SW,51.02625,-114.06703
FALCONRIDGE BV NE & FALWORTH WY NE,51.10661,-113.9498
7222 EDGEMONT BV NW,51.118724,-114.155388
17 AV SW & 24 ST SW,51.03783,-114.12666
5919 24 AV NE,51.07425,-113.948641
3802 BRENTWOOD RD NW,51.087321,-114.131276
CALIFORNIA BV NE & CATALINA BV NE,51.07376,-113.92778
FALCHURCH RD NE & FALCONRIDGE DR NE,51.10161,-113.94463
650 CROWFOOT CR NW,51.128506,-114.203978
MEMORIAL DR E & PENBROOKE DR NE,51.05279,-113.96998
211 25 AV SW,51.03046,-114.066787
MACLEOD TR S & 11 AV SW,50.97953,-114.07147
133 6 AV SE,51.047413,-114.062063
COUNTRY HILLS BV NW & HAWKSTONE GA NW,51.14598,-114.08381
24 AV NW & 4 ST NW,51.07425,-114.11626
186 DOVERGLEN CR SE,51.019883,-114.000866
FALSHIRE CL NE & FALSHIRE DR NE,51.1061,-113.94504
4204 7 AV SW,51.046231,-114.147755
1 AV NE & 8A ST NE,51.05322,-114.0443
CENTRE ST N & 12 AV NE,51.10823,-114.06248
4203 14A ST SW,51.016977,-114.096233
1417 5 ST SW,51.039646,-114.074279
1500 11 AV SW,51.04326,-114.09469
CENTRE ST N & MCKNIGHT BV NE,51.10823,-114.06248
SACRAMENTO DR SW & SOUTHLAND DR SW,50.95785,-114.07765
MT ALLAN CI SE & MT MCKENZIE DR SE,50.92211,-113.98011
MEMORIAL DR E & ST GEORGES DR NE,51.05279,-113.96998
47 AV NW & 79 ST NW,51.09498,-114.20806
CANTERBURY DR SW & ELBOW DR SW,50.94157,-114.08646
MACLEOD TR S & 13 AV SW,50.97953,-114.07147
CENTRE ST N & 32 AV NE,51.10823,-114.06248
